,2019-11-18 00:00:00,7307.69597138,20440.50161199,4091.2615346,5541.22768516,4035.47281135,9481.18327647,3846.49653235,4982.63657997,4555.70324618,894.09818861
,2019-11-15 00:00:00,7302.94112456,20404.40251585,4087.81934682,5532.96967338,4031.98833483,9461.57203983,3840.63994413,5001.01452719,4545.3380647,892.2987844
,2019-11-14 00:00:00,7292.75603953,20231.80324381,4077.18591635,5496.38836366,4020.94955604,9453.09033295,3816.4727813,4964.69429358,4521.49212058,888.06963891
,2019-11-13 00:00:00,7351.21207372,20289.78241869,4106.30413565,5505.43988278,4048.91663092,9459.25971066,3822.54483856,4931.6098481,4498.27611137,884.88422899
,2019-11-12 00:00:00,7365.43583946,20427.17289648,4117.60515311,5540.07496306,4060.54323583,9471.09902462,3845.5125689,4952.98533648,4531.72207641,890.18704125
,2019-11-11 00:00:00,7328.53550678,20410.03370728,4099.88976678,5536.28301618,4043.57077004,9453.43933411,3842.62721477,4943.40851446,4534.23643851,891.00999125
,2019-11-08 00:00:00,7359.38339095,20357.62734862,4112.41736043,5542.29481566,4055.65564909,9475.71338163,3847.07199377,4941.62630973,4541.69954721,891.92063515
,2019-11-07 00:00:00,7406.4106457,20433.22169432,4136.83267291,5538.75461802,4078.82951651,9480.79497252,3844.86693024,4962.21109776,4557.44051581,893.99839746
,2019-11-06 00:00:00,7396.65136237,20216.58879423,4124.89426463,5514.61100455,4066.85600483,9475.92271239,3828.93306248,4932.71390363,4538.60011078,890.85014025
,2019-11-05 00:00:00,7388.08436339,20294.98562573,4123.59861084,5502.09815233,4065.31103963,9467.08861469,3820.53209993,4921.05794733,4539.9862403,890.90434415
,2019-11-04 00:00:00,7369.68785402,20249.72341691,4113.51152786,5509.82200546,4055.89625859,9423.36162977,3824.61362558,4916.30183671,4526.62699068,889.3212081
,2019-11-01 00:00:00,7302.42036217,20158.77097547,4079.183708,5491.28792773,4022.73558729,9440.1181041,3812.8375653,4954.8158834,4543.5589411,890.69666768
,2019-10-31 00:00:00,7248.37532152,20021.49933024,4049.4050288,5454.73630374,3993.45782052,9419.89244773,3788.41056934,4963.95717161,4537.7178173,889.5388051
,2019-10-30 00:00:00,7330.77922642,20115.10268676,4090.81853748,5450.65625712,4032.79503086,9473.05333075,3786.92256118,4981.70753414,4544.34833038,889.79630405
,2019-10-29 00:00:00,7306.25927435,20168.3303364,4081.3102525,5462.60156457,4024.04452603,9462.48098135,3794.52693883,4972.65008642,4544.1132935,890.31477244
,2019-10-28 00:00:00,7331.28232037,20210.15685746,4094.34433078,5470.04099097,4036.64249869,9447.52651925,3799.07691386,5003.89162007,4565.93538093,892.3123924
,2019-10-25 00:00:00,7324.46817709,20103.50814298,4087.49500119,5469.15647678,4030.09889048,9437.54535433,3798.27503538,4990.11328828,4559.14326291,890.91844959
,2019-10-24 00:00:00,7328.25007011,20152.15284427,4090.93108717,5474.76190836,4033.51226537,9449.22156352,3802.21235114,5028.00600053,4573.69139795,892.80036114
,2019-10-23 00:00:00,7260.73939231,20180.94464452,4060.67253079,5446.75240471,4003.99474689,9451.59151523,3783.8836383,4956.10326731,4529.49218185,886.01745828
,2019-10-22 00:00:00,7212.49444715,20181.91415001,4038.36959841,5442.69391876,3982.65828298,9463.28566482,3781.47940393,4951.61377124,4520.25139432,884.14900695
,2019-10-21 00:00:00,7163.63838263,20308.7937795,4020.04788492,5447.80916668,3965.34257843,9429.90890987,3784.09426419,4952.71763981,4525.59408846,885.18604025
,2019-10-18 00:00:00,7150.57197314,20228.53184409,4011.23419963,5445.24227589,3956.88578844,9408.49858324,3781.93432581,4917.61885231,4494.19288207,880.72801997
,2019-10-17 00:00:00,7182.32222808,20221.11455623,4025.7126362,5450.24862052,3970.79789972,9377.81280835,3784.53751364,4943.81130411,4518.72119794,882.63579582
,2019-10-16 00:00:00,7167.95426602,20187.95743375,4017.90933957,5422.99225936,3962.67924771,9349.90160596,3766.03309347,4930.08473373,4505.59443194,879.60998511
,2019-10-15 00:00:00,7211.6430372,20196.96711451,4038.49041087,5414.55201413,3982.06217087,9341.27511078,3760.30335449,4869.05391313,4453.09145113,871.83109902
,2019-10-14 00:00:00,7213.45301303,19929.8998707,4030.17760091,5426.00363843,3974.43653446,9308.3892295,3767.08674852,4854.47418665,4442.70540619,870.45332267
,2019-10-11 00:00:00,7247.07539692,20041.70698642,4049.61067827,5395.03026374,3992.15698839,9299.32541549,3746.56212816,4875.32483101,4441.81785264,869.28345635
,2019-10-10 00:00:00,7186.35797645,19235.71867775,3993.81476233,5367.15516129,3938.32724765,9264.44436906,3727.49673109,4757.36037173,4355.42249409,856.27994216
,2019-10-09 00:00:00,7166.4988375,19171.59847786,3982.40233393,5347.7714098,3926.97105922,9271.36201992,3714.93129169,4744.01656487,4358.159401,856.498464
,2019-10-08 00:00:00,7143.15166173,19200.9047796,3972.57296749,5369.90162716,3918.1716552,9243.61623467,3728.83423763,4740.26382438,4360.36087008,857.33137463
